Price;Volume;%Volume;Count;%Count;;;;;;;;;;;
240.00 - 260.00;567.818.583;1,03%;10;1,00%;;;;;;;;;;;
220.00 - 240.00;5.912.423.123;10,70%;149;14,86%;;;;;;;;;;;
200.00 - 220.00;3.837.440.132;6,95%;88;8,77%;;;;;;;;;;;
180.00 - 200.00;6.049.074.350;10,95%;146;14,56%;;;;;;;;;;;
160.00 - 180.00;5.626.911.261;10,18%;113;11,27%;;;;;;;;;;;
140.00 - 160.00;7.235.347.607;13,10%;121;12,06%;;;;;;;;;;;
120.00 - 140.00;10.201.510.361;18,46%;163;16,25%;;;;;;;;;;;
100.00 - 120.00;9.230.288.000;16,71%;123;12,26%;;;;;;;;;;;
80.00 - 100.00;6.590.795.731;11,93%;90;8,97%;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
AMZN.O Statistics     Daily     03-Jan-2022 - 31-Dec-2025;;;;;;;;;;;;;;;
Price;;;Volume;;;;;Up/Down;;Price Change (Close-Close);;;Turnover;;
High;258,60;03-Nov-2025;Max;272.661.720;29-Apr-2022;Advancing;28.279.826.719;Up;516;Up;+13,54%;04-Feb-2022;Max;41.151.245.824,00;31-Oct-2025
Low;81,43;06-Jan-2023;Min;11.420.543;24-Dec-2025;Declining;26.753.980.552;Down;483;Down;-14,05%;29-Apr-2022;Min;2.653.396.890,00;24-Dec-2025
Avg (Close);162,45;;Avg;55.086.350;;Total;55.251.609.148;Unch;3;Period;+35,45%;03-Jan-2022 - 31-Dec-2025;Avg;8.396.976.035,00;
Avg (High-Low);170,02;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
11-Nov-2022;100,79;+4,16;+4,31%;97,88;96,66;101,19;111.590.544;11.133.916.497,00;-100.420.936.457,74;;;;;;
10-Nov-2022;96,63;+10,49;+12,18%;92,94;91,65;98,69;173.414.862;16.571.650.201,00;-111.554.852.954,74;;;;;;
09-Nov-2022;86,14;-3,84;-4,27%;89,47;85,87;89,48;90.796.249;7.906.089.884,00;-128.126.503.155,74;;;;;;
08-Nov-2022;89,98;-0,55;-0,61%;90,79;88,23;91,72;88.703.370;8.007.145.404,00;-120.220.413.271,74;;;;;;
07-Nov-2022;90,53;-0,45;-0,49%;91,95;89,04;92,10;77.495.728;6.989.749.603,00;-112.213.267.867,74;;;;;;
04-Nov-2022;90,98;+1,68;+1,88%;91,49;88,04;92,44;129.101.336;11.633.335.705,00;-105.223.518.264,74;;;;;;
03-Nov-2022;89,30;-2,82;-3,06%;92,47;89,02;93,50;136.683.303;12.353.669.106,00;-116.856.853.969,74;;;;;;
02-Nov-2022;92,12;-4,67;-4,82%;97,32;92,01;97,74;135.761.798;12.874.476.210,00;-104.503.184.863,74;;;;;;
01-Nov-2022;96,79;-5,65;-5,52%;103,99;96,06;104,58;153.370.032;15.063.334.196,00;-91.628.708.653,74;;;;;;
31-Oct-2022;102,44;-0,97;-0,94%;103,56;100,74;104,87;99.251.395;10.148.415.543,00;-76.565.374.457,74;;;;;;
28-Oct-2022;103,41;-7,55;-6,80%;97,91;97,66;103,96;223.133.398;22.482.873.184,00;-66.416.958.914,74;;;;;;
27-Oct-2022;110,96;-4,70;-4,06%;113,92;109,77;114,12;129.605.362;13.685.659.143,00;-43.934.085.730,74;;;;;;
26-Oct-2022;115,66;-4,94;-4,10%;116,00;114,76;119,35;69.002.457;8.028.898.304,00;-30.248.426.587,74;;;;;;
25-Oct-2022;120,60;+0,78;+0,65%;119,65;118,95;121,32;50.934.609;6.120.918.418,00;-22.219.528.283,74;;;;;;
24-Oct-2022;119,82;+0,50;+0,42%;119,98;116,57;120,39;49.531.523;5.899.228.192,00;-28.340.446.701,74;;;;;;
21-Oct-2022;119,32;+4,07;+3,53%;114,79;114,50;119,59;55.660.485;6.529.726.869,00;-34.239.674.893,74;;;;;;
20-Oct-2022;115,25;+0,18;+0,16%;113,83;113,51;118,24;48.795.104;5.669.892.880,00;-40.769.401.762,74;;;;;;
19-Oct-2022;115,07;-1,29;-1,11%;114,71;113,22;116,59;47.198.122;5.420.755.605,00;-46.439.294.642,74;;;;;;
18-Oct-2022;116,36;+2,57;+2,26%;119,06;114,79;119,52;65.607.448;7.643.377.267,00;-41.018.539.037,74;;;;;;
17-Oct-2022;113,79;+6,89;+6,45%;110,11;110,09;114,19;62.781.985;7.087.467.492,00;-48.661.916.304,74;;;;;;
14-Oct-2022;106,90;-5,63;-5,00%;114,10;106,60;114,96;67.737.344;7.399.036.307,00;-55.749.383.796,74;;;;;;
13-Oct-2022;112,53;-0,37;-0,33%;107,88;105,35;113,44;86.868.103;9.571.736.776,00;-48.350.347.489,74;;;;;;
12-Oct-2022;112,90;+0,69;+0,61%;112,49;111,40;113,83;45.728.660;5.155.981.098,00;-38.778.610.713,74;;;;;;
11-Oct-2022;112,21;-1,46;-1,28%;112,71;110,39;115,48;56.432.233;6.356.864.830,00;-43.934.591.811,74;;;;;;
10-Oct-2022;113,67;-0,89;-0,78%;115,10;112,43;116,25;42.339.675;4.830.720.813,00;-37.577.726.981,74;;;;;;
07-Oct-2022;114,56;-5,74;-4,77%;118,00;113,88;118,17;54.677.980;6.307.696.585,00;-32.747.006.168,74;;;;;;
06-Oct-2022;120,30;-0,65;-0,54%;120,77;119,50;121,53;42.253.755;5.092.671.978,00;-26.439.309.583,74;;;;;;
05-Oct-2022;120,95;-0,14;-0,12%;118,58;117,69;121,75;48.217.535;5.778.579.753,00;-21.346.637.605,74;;;;;;
04-Oct-2022;121,09;+5,21;+4,50%;119,89;119,79;123,00;62.812.564;7.628.924.997,00;-15.568.057.852,74;;;;;;
03-Oct-2022;115,88;+2,88;+2,55%;113,58;112,45;116,91;50.941.854;5.864.478.327,00;-23.196.982.849,74;;;;;;
30-Sep-2022;113,00;-1,80;-1,57%;114,08;112,84;116,92;59.479.586;6.806.202.972,00;-29.061.461.176,74;;;;;;
29-Sep-2022;114,80;-3,21;-2,72%;115,60;113,06;116,07;58.969.714;6.750.863.905,00;-22.255.258.204,74;;;;;;
28-Sep-2022;118,01;+3,60;+3,15%;114,38;113,80;118,70;55.763.750;6.509.973.315,00;-15.504.394.299,74;;;;;;
27-Sep-2022;114,41;-0,74;-0,64%;117,20;113,05;118,32;60.094.693;6.919.572.142,00;-22.014.367.614,74;;;;;;
26-Sep-2022;115,15;+1,37;+1,20%;113,30;113,13;117,34;62.723.268;7.249.518.188,00;-15.094.795.472,74;;;;;;
23-Sep-2022;113,78;-3,53;-3,01%;116,00;112,06;116,05;65.126.665;7.421.855.318,00;-22.344.313.660,74;;;;;;
22-Sep-2022;117,31;-1,23;-1,04%;117,08;116,26;118,79;55.229.190;6.475.767.275,00;-14.922.458.342,74;;;;;;
21-Sep-2022;118,54;-3,65;-2,99%;122,49;118,45;123,76;58.498.887;7.078.110.464,00;-8.446.691.067,74;;;;;;
20-Sep-2022;122,19;-2,47;-1,98%;123,35;121,14;124,40;47.698.432;5.856.515.125,00;-1.368.580.603,74;;;;;;
19-Sep-2022;124,66;+1,13;+0,91%;122,16;121,80;124,71;47.279.727;5.852.409.055,00;4.487.934.521,26;;;;;;
16-Sep-2022;123,53;-2,75;-2,18%;122,78;120,70;123,87;115.667.804;14.198.608.793,00;-1.364.474.533,74;;;;;;
15-Sep-2022;126,28;-2,27;-1,77%;127,38;125,50;130,37;52.887.196;6.732.406.021,00;12.834.134.259,26;;;;;;
14-Sep-2022;128,55;+1,73;+1,36%;127,36;126,33;128,84;45.316.772;5.789.483.050,00;19.566.540.280,26;;;;;;
13-Sep-2022;126,82;-9,63;-7,06%;131,01;126,27;131,40;72.694.010;9.354.196.003,00;13.777.057.230,26;;;;;;
12-Sep-2022;136,45;+3,18;+2,39%;134,10;134,00;136,49;53.826.859;7.303.904.236,00;23.131.253.233,26;;;;;;
09-Sep-2022;133,27;+3,45;+2,66%;130,91;130,76;133,69;49.422.259;6.546.441.671,00;15.827.348.997,26;;;;;;
08-Sep-2022;129,82;+0,34;+0,26%;127,72;127,10;130,28;43.988.509;5.669.502.237,00;9.280.907.326,26;;;;;;
07-Sep-2022;129,48;+3,37;+2,67%;126,12;125,40;129,82;47.834.487;6.130.160.482,00;3.611.405.089,26;;;;;;
06-Sep-2022;126,11;-1,40;-1,10%;127,92;124,74;128,62;43.888.587;5.542.040.960,00;-2.518.755.392,74;;;;;;
02-Sep-2022;127,51;-0,31;-0,24%;129,50;126,39;131,38;57.429.829;7.393.226.916,00;3.023.285.567,26;;;;;;
01-Sep-2022;127,82;+1,05;+0,83%;126,00;123,66;128,02;56.636.145;7.128.503.332,00;10.416.512.483,26;;;;;;
31-Aug-2022;126,77;-1,96;-1,52%;129,45;126,74;130,59;53.648.702;6.862.967.797,00;3.288.009.151,26;;;;;;
30-Aug-2022;128,73;-1,06;-0,82%;131,25;126,85;132,07;49.202.990;6.323.456.520,00;10.150.976.948,26;;;;;;
29-Aug-2022;129,79;-0,96;-0,73%;129,90;128,77;131,95;48.101.638;6.264.218.690,00;16.474.433.468,26;;;;;;
26-Aug-2022;130,75;-6,53;-4,76%;136,55;130,50;137,83;53.322.663;7.087.006.444,00;22.738.652.158,26;;;;;;
25-Aug-2022;137,28;+3,48;+2,60%;135,26;134,28;137,42;37.496.283;5.108.986.364,00;29.825.658.602,26;;;;;;
24-Aug-2022;133,80;+0,18;+0,13%;132,75;132,10;135,47;38.626.978;5.175.524.802,00;24.716.672.238,26;;;;;;
23-Aug-2022;133,62;+0,40;+0,30%;133,41;132,95;134,99;36.252.103;4.855.525.645,00;19.541.147.436,26;;;;;;
22-Aug-2022;133,22;-5,01;-3,62%;135,72;132,85;136,32;50.461.504;6.751.774.806,00;14.685.621.791,26;;;;;;
19-Aug-2022;138,23;-4,07;-2,86%;140,47;137,91;141,11;47.792.843;6.635.707.477,00;21.437.396.597,26;;;;;;
18-Aug-2022;142,30;+0,20;+0,14%;141,32;140,38;142,77;37.458.737;5.318.168.405,00;28.073.104.074,26;;;;;;
17-Aug-2022;142,10;-2,68;-1,85%;142,69;140,78;143,38;48.149.778;6.838.794.836,00;22.754.935.669,26;;;;;;
16-Aug-2022;144,78;+1,60;+1,12%;143,91;142,00;146,57;59.102.859;8.527.403.366,00;29.593.730.505,26;;;;;;
15-Aug-2022;143,18;-0,37;-0,26%;142,80;141,49;143,76;39.014.583;5.568.354.797,00;21.066.327.139,26;;;;;;
12-Aug-2022;143,55;+2,91;+2,07%;142,05;140,12;143,57;47.643.484;6.763.443.021,00;26.634.681.936,26;;;;;;
11-Aug-2022;140,64;-2,05;-1,44%;143,86;139,76;144,49;44.867.336;6.369.347.690,00;19.871.238.915,26;;;;;;
10-Aug-2022;142,69;+4,86;+3,53%;142,90;141,01;144,60;54.773.819;7.803.422.817,00;26.240.586.605,26;;;;;;
09-Aug-2022;137,83;-1,58;-1,13%;138,05;136,21;138,95;40.434.715;5.560.822.264,00;18.437.163.788,26;;;;;;
08-Aug-2022;139,41;-1,39;-0,99%;142,05;138,29;144,23;52.303.475;7.364.864.715,00;23.997.986.052,26;;;;;;
05-Aug-2022;140,80;-1,77;-1,24%;140,10;139,60;142,86;50.686.865;7.140.347.734,00;31.362.850.767,26;;;;;;
04-Aug-2022;142,57;+3,05;+2,19%;140,58;139,55;143,56;70.585.020;10.014.998.703,00;38.503.198.501,26;;;;;;
03-Aug-2022;139,52;+5,36;+4,00%;136,21;136,05;140,49;71.827.780;9.977.513.916,00;28.488.199.798,26;;;;;;
02-Aug-2022;134,16;-1,23;-0,91%;134,72;134,09;137,44;61.922.429;8.388.631.823,00;18.510.685.882,26;;;;;;
01-Aug-2022;135,39;+0,44;+0,33%;134,96;133,51;138,83;76.846.908;10.481.182.342,00;26.899.317.705,26;;;;;;
29-Jul-2022;134,95;+12,67;+10,36%;134,90;132,41;137,65;148.892.889;20.237.789.315,00;16.418.135.363,26;;;;;;
28-Jul-2022;122,28;+1,31;+1,08%;121,57;118,08;122,84;82.245.543;10.287.796.163,00;-3.819.653.951,74;;;;;;
27-Jul-2022;120,97;+6,16;+5,37%;117,31;117,16;121,90;61.582.015;7.368.058.176,00;-14.107.450.114,74;;;;;;
26-Jul-2022;114,81;-6,33;-5,23%;115,79;114,53;118,15;67.075.064;7.771.645.127,00;-21.475.508.290,74;;;;;;
25-Jul-2022;121,14;-1,28;-1,05%;122,70;120,03;123,64;50.221.259;6.090.580.007,00;-13.703.863.163,74;;;;;;
22-Jul-2022;122,42;-2,21;-1,77%;125,01;121,35;125,50;51.463.797;6.337.705.798,00;-7.613.283.156,74;;;;;;
21-Jul-2022;124,63;+1,86;+1,52%;123,20;121,26;124,85;60.239.892;7.436.226.653,00;-1.275.577.358,74;;;;;;
20-Jul-2022;122,77;+4,56;+3,86%;118,62;118,32;123,48;71.268.322;8.686.402.275,00;-8.711.804.011,74;;;;;;
19-Jul-2022;118,21;+4,45;+3,91%;115,70;114,03;118,95;60.990.043;7.134.006.018,00;-17.398.206.286,74;;;;;;
18-Jul-2022;113,76;+0,21;+0,18%;115,00;113,15;117,24;59.115.419;6.815.995.423,00;-24.532.212.304,74;;;;;;
15-Jul-2022;113,55;+2,92;+2,64%;112,50;111,59;115,59;84.317.816;9.596.462.929,00;-31.348.207.727,74;;;;;;
14-Jul-2022;110,63;+0,23;+0,21%;110,24;107,58;111,18;51.163.140;5.597.248.898,00;-40.944.670.656,74;;;;;;
13-Jul-2022;110,40;+1,18;+1,08%;107,03;106,01;111,78;61.353.812;6.748.772.868,00;-46.541.919.554,74;;;;;;
12-Jul-2022;109,22;-2,53;-2,26%;112,16;108,34;113,23;54.280.257;5.980.175.263,00;-53.290.692.422,74;;;;;;
11-Jul-2022;111,75;-3,79;-3,28%;114,08;110,87;114,30;53.540.019;6.014.826.407,00;-47.310.517.159,74;;;;;;
08-Jul-2022;115,54;-0,79;-0,68%;114,60;113,69;116,58;45.719.694;5.274.551.877,00;-41.295.690.752,74;;;;;;
07-Jul-2022;116,33;+2,00;+1,75%;113,85;113,49;116,99;57.872.323;6.689.076.607,00;-36.021.138.875,74;;;;;;
06-Jul-2022;114,33;+0,83;+0,73%;113,21;112,01;115,48;66.958.884;7.623.056.933,00;-42.710.215.482,74;;;;;;
05-Jul-2022;113,50;+3,94;+3,60%;107,60;106,32;114,08;76.684.414;8.555.035.155,00;-50.333.272.415,74;;;;;;
01-Jul-2022;109,56;+3,35;+3,15%;106,29;105,85;109,75;73.021.171;7.905.072.062,00;-58.888.307.570,74;;;;;;
30-Jun-2022;106,21;-2,71;-2,49%;108,11;102,52;108,18;97.679.401;10.316.642.005,00;-66.793.379.632,74;;;;;;
29-Jun-2022;108,92;+1,52;+1,42%;107,38;106,91;110,99;66.375.341;7.243.420.612,00;-56.476.737.627,74;;;;;;
28-Jun-2022;107,40;-5,82;-5,14%;113,50;107,04;114,85;75.172.028;8.229.772.838,00;-63.720.158.239,74;;;;;;
27-Jun-2022;113,22;-3,24;-2,78%;117,09;112,70;117,98;62.133.240;7.095.836.659,00;-55.490.385.401,74;;;;;;
24-Jun-2022;116,46;+4,02;+3,58%;112,38;111,43;116,71;69.867.618;8.037.157.060,00;-48.394.548.742,74;;;;;;
23-Jun-2022;112,44;+3,49;+3,20%;110,39;107,93;113,00;64.345.300;7.133.610.568,00;-56.431.705.802,74;;;;;;
22-Jun-2022;108,95;+0,27;+0,25%;107,43;107,02;112,13;60.040.131;6.585.095.188,00;-63.565.316.370,74;;;;;;
21-Jun-2022;108,68;+2,46;+2,32%;108,20;103,56;111,63;70.901.245;7.751.455.589,00;-70.150.411.558,74;;;;;;
17-Jun-2022;106,22;+2,56;+2,47%;102,80;102,51;106,98;99.772.147;10.528.234.297,00;-77.901.867.147,74;;;;;;
16-Jun-2022;103,66;-4,01;-3,72%;104,47;102,01;104,58;82.186.301;8.496.049.841,00;-88.430.101.444,74;;;;;;
15-Jun-2022;107,67;+5,36;+5,24%;103,86;103,53;109,06;85.011.060;9.032.050.809,00;-79.934.051.603,74;;;;;;
14-Jun-2022;102,31;-1,36;-1,31%;104,19;101,43;104,88;69.728.761;7.184.603.523,00;-88.966.102.412,74;;;;;;
13-Jun-2022;103,67;-5,98;-5,45%;104,19;101,86;106,54;99.277.742;10.319.419.527,00;-81.781.498.889,74;;;;;;
10-Jun-2022;109,65;-6,50;-5,60%;113,42;109,05;114,50;87.412.245;9.657.686.014,00;-71.462.079.362,74;;;;;;
09-Jun-2022;116,15;-5,03;-4,15%;119,99;116,10;121,30;67.029.842;7.965.308.385,00;-61.804.393.348,74;;;;;;
08-Jun-2022;121,18;-1,82;-1,48%;122,61;120,75;123,75;64.926.594;7.919.456.300,00;-53.839.084.963,74;;;;;;
07-Jun-2022;123,00;-1,79;-1,43%;122,01;120,63;124,10;85.156.712;10.415.688.887,00;-45.919.628.663,74;;;;;;
06-Jun-2022;124,79;+2,44;+1,99%;125,25;123,81;128,99;135.269.024;17.035.767.183,00;-35.503.939.776,74;;;;;;
03-Jun-2022;122,35;-3,16;-2,52%;124,20;121,05;124,40;97.603.320;11.968.639.770,00;-52.539.706.959,74;;;;;;
02-Jun-2022;125,51;+3,83;+3,15%;121,68;120,05;125,61;100.560.680;12.410.585.471,00;-40.571.067.189,74;;;;;;
01-Jun-2022;121,68;+1,47;+1,23%;122,26;120,62;125,18;127.528.980;15.641.665.922,00;-52.981.652.660,74;;;;;;
31-May-2022;120,21;+5,06;+4,40%;116,28;115,68;121,99;144.634.160;17.241.171.276,00;-68.623.318.582,74;;;;;;
27-May-2022;115,15;+4,07;+3,66%;113,55;112,63;115,19;93.660.160;10.671.639.673,00;-85.864.489.858,74;;;;;;
26-May-2022;111,08;+4,30;+4,03%;107,97;107,45;112,67;93.002.600;10.313.720.906,00;-96.536.129.531,74;;;;;;
25-May-2022;106,78;+2,68;+2,57%;103,66;103,65;108,17;93.120.100;9.915.862.864,00;-106.849.850.437,74;;;;;;
24-May-2022;104,10;-3,46;-3,21%;104,03;101,26;105,40;102.934.680;10.657.573.465,00;-116.765.713.301,74;;;;;;
23-May-2022;107,56;-0,03;-0,03%;108,46;103,95;108,82;107.797.360;11.454.121.885,00;-106.108.139.836,74;;;;;;
20-May-2022;107,59;+0,27;+0,25%;109,57;105,01;109,90;99.500.640;10.676.420.606,00;-94.654.017.951,74;;;;;;
19-May-2022;107,32;+0,21;+0,19%;106,28;106,19;110,03;88.142.540;9.531.960.589,00;-105.330.438.557,74;;;;;;
18-May-2022;107,11;-8,26;-7,16%;111,44;106,25;112,85;108.379.180;11.806.739.861,00;-114.862.399.146,74;;;;;;
17-May-2022;115,37;+4,56;+4,11%;113,28;111,28;115,80;76.447.740;8.680.247.206,00;-103.055.659.285,74;;;;;;
16-May-2022;110,81;-2,24;-1,99%;113,10;110,35;113,99;74.565.740;8.322.045.437,00;-111.735.906.491,74;;;;;;
13-May-2022;113,06;+6,12;+5,73%;109,07;107,80;113,18;93.684.560;10.436.146.749,00;-103.413.861.054,74;;;;;;
12-May-2022;106,93;+1,56;+1,48%;102,75;102,41;110,78;132.025.140;14.056.511.093,00;-113.850.007.803,74;;;;;;
11-May-2022;105,37;-3,49;-3,20%;108,10;104,43;110,16;109.703.640;11.717.677.537,00;-127.906.518.896,74;;;;;;
10-May-2022;108,86;+0,07;+0,06%;111,25;107,17;112,64;105.433.820;11.535.214.451,00;-116.188.841.359,74;;;;;;
09-May-2022;108,79;-5,98;-5,21%;111,31;107,96;114,00;128.124.380;14.164.156.531,00;-127.724.055.810,74;;;;;;
06-May-2022;114,77;-1,63;-1,40%;114,85;113,08;119,05;124.259.900;14.324.033.997,00;-113.559.899.279,74;;;;;;
05-May-2022;116,41;-9,52;-7,56%;123,00;115,07;123,50;144.391.220;16.969.831.357,00;-99.235.865.282,74;;;;;;
04-May-2022;125,93;+1,68;+1,35%;123,60;119,18;126,00;110.745.360;13.562.620.186,00;-82.266.033.925,74;;;;;;
03-May-2022;124,25;-0,25;-0,20%;124,05;122,83;126,22;79.133.360;9.839.387.524,00;-95.828.654.111,74;;;;;;
02-May-2022;124,50;+0,22;+0,18%;122,40;118,38;124,67;148.788.980;18.088.989.959,00;-85.989.266.587,74;;;;;;
29-Apr-2022;124,28;-20,32;-14,05%;129,85;121,63;130,76;272.661.720;34.294.887.876,00;-104.078.256.546,74;;;;;;
28-Apr-2022;144,60;+6,43;+4,65%;142,18;140,30;145,94;117.316.940;16.332.760.376,00;-69.783.368.670,74;;;;;;
27-Apr-2022;138,17;-1,22;-0,88%;140,19;135,78;141,95;71.336.300;9.916.486.182,00;-86.116.129.046,74;;;;;;
26-Apr-2022;139,39;-6,68;-4,58%;144,80;138,93;144,86;77.529.160;10.894.979.285,00;-76.199.642.864,74;;;;;;
25-Apr-2022;146,07;+1,72;+1,19%;144,02;142,31;146,22;61.874.980;8.932.740.597,00;-65.304.663.579,74;;;;;;
22-Apr-2022;144,35;-3,95;-2,66%;148,25;143,70;149,62;73.078.580;10.670.736.971,00;-74.237.404.176,74;;;;;;
21-Apr-2022;148,30;-5,70;-3,70%;154,71;147,59;156,74;63.969.320;9.660.211.878,00;-63.566.667.205,74;;;;;;
20-Apr-2022;154,00;-4,12;-2,60%;157,60;153,60;157,60;59.630.020;9.233.077.412,00;-53.906.455.327,74;;;;;;
19-Apr-2022;158,12;+5,33;+3,49%;152,03;151,55;158,65;54.926.420;8.596.758.148,00;-44.673.377.915,74;;;;;;
18-Apr-2022;152,79;+1,08;+0,71%;151,52;150,25;154,04;46.513.520;7.084.092.659,00;-53.270.136.063,74;;;;;;
14-Apr-2022;151,71;-3,83;-2,47%;155,39;151,47;155,90;51.598.140;7.895.763.979,00;-60.354.228.722,74;;;;;;
13-Apr-2022;155,54;+4,75;+3,15%;150,02;149,60;156,03;53.390.880;8.202.572.270,00;-52.458.464.743,74;;;;;;
12-Apr-2022;150,79;-0,33;-0,22%;153,69;150,38;155,10;55.177.440;8.423.701.570,00;-60.661.037.013,74;;;;;;
11-Apr-2022;151,12;-3,34;-2,16%;152,71;150,53;154,14;52.112.340;7.918.083.500,00;-52.237.335.443,74;;;;;;
08-Apr-2022;154,46;-3,32;-2,11%;156,75;154,23;157,37;46.001.660;7.155.591.863,00;-44.319.251.943,74;;;;;;
07-Apr-2022;157,78;-0,97;-0,61%;158,40;154,51;160,08;68.136.780;10.718.575.710,00;-37.163.660.080,74;;;;;;
06-Apr-2022;158,76;-5,30;-3,23%;161,65;157,25;162,20;79.055.760;12.589.222.489,00;-26.445.084.370,74;;;;;;
05-Apr-2022;164,06;-4,29;-2,55%;167,74;163,27;168,11;53.728.560;8.870.516.318,00;-13.855.861.881,74;;;;;;
04-Apr-2022;168,35;+4,79;+2,93%;164,13;163,21;168,39;50.007.960;8.342.957.950,00;-4.985.345.563,74;;;;;;
01-Apr-2022;163,56;+0,56;+0,35%;164,15;162,32;165,83;57.089.500;9.353.703.962,00;-13.328.303.513,74;;;;;;
31-Mar-2022;163,00;-3,30;-1,99%;166,44;162,95;166,50;59.965.780;9.867.069.818,00;-22.682.007.475,74;;;;;;
30-Mar-2022;166,30;-3,01;-1,78%;168,51;165,50;168,95;56.167.260;9.373.925.999,00;-12.814.937.657,74;;;;;;
29-Mar-2022;169,32;+0,32;+0,19%;170,38;167,87;170,83;66.153.600;11.203.670.148,00;-3.441.011.658,74;;;;;;
28-Mar-2022;168,99;+4,22;+2,56%;164,98;164,90;169,04;59.853.820;10.021.917.254,00;-14.644.681.806,74;;;;;;
25-Mar-2022;164,77;+1,12;+0,69%;164,00;162,25;165,37;49.085.500;8.054.699.426,00;-24.666.599.060,74;;;;;;
24-Mar-2022;163,65;+0,24;+0,15%;163,75;160,05;164,12;56.798.060;9.232.275.434,00;-32.721.298.486,74;;;;;;
23-Mar-2022;163,41;-1,48;-0,90%;163,71;162,69;166,37;55.811.860;9.176.260.869,00;-41.953.573.920,74;;;;;;
22-Mar-2022;164,89;+3,40;+2,10%;161,81;161,70;166,17;64.086.120;10.555.675.989,00;-32.777.313.051,74;;;;;;
21-Mar-2022;161,49;+0,24;+0,15%;161,12;159,55;163,08;66.537.520;10.727.512.370,00;-43.332.989.040,74;;;;;;
18-Mar-2022;161,25;+4,01;+2,55%;156,81;156,01;161,59;102.962.760;16.406.258.783,00;-54.060.501.410,74;;;;;;
17-Mar-2022;157,24;+4,13;+2,70%;152,64;152,14;157,50;72.934.840;11.333.260.550,00;-70.466.760.193,74;;;;;;
16-Mar-2022;153,10;+5,74;+3,89%;148,50;147,35;153,15;84.957.680;12.764.200.949,00;-81.800.020.743,74;;;;;;
15-Mar-2022;147,37;+5,51;+3,89%;142,85;142,00;147,99;75.584.600;11.036.113.526,00;-94.564.221.692,74;;;;;;
14-Mar-2022;141,85;-3,67;-2,52%;145,98;140,88;147,45;74.086.100;10.630.034.459,00;-105.600.335.218,74;;;;;;
11-Mar-2022;145,52;-1,29;-0,88%;149,57;145,37;149,68;68.900.560;10.150.498.596,00;-94.970.300.759,74;;;;;;
10-Mar-2022;146,82;+7,54;+5,41%;145,69;143,98;148,67;135.062.900;19.790.467.635,00;-84.819.802.163,74;;;;;;
09-Mar-2022;139,28;+3,26;+2,40%;139,50;136,83;140,25;82.656.660;11.660.941.869,00;-104.610.269.798,74;;;;;;
08-Mar-2022;136,01;-1,44;-1,05%;136,68;133,57;140,70;91.662.580;12.537.561.502,00;-116.271.211.667,74;;;;;;
07-Mar-2022;137,45;-8,19;-5,62%;145,44;137,42;146,09;86.933.860;12.158.739.207,00;-103.733.650.165,74;;;;;;
04-Mar-2022;145,64;-2,26;-1,53%;147,16;143,81;147,85;60.983.120;8.861.095.101,00;-91.574.910.958,74;;;;;;
03-Mar-2022;147,90;-4,15;-2,73%;153,53;146,86;153,93;65.197.200;9.738.713.330,00;-82.713.815.857,74;;;;;;
02-Mar-2022;152,05;+0,91;+0,60%;150,85;148,75;153,00;47.334.720;7.168.326.678,00;-72.975.102.527,74;;;;;;
01-Mar-2022;151,14;-2,42;-1,58%;152,73;149,98;154,10;44.873.580;6.818.366.896,00;-80.143.429.205,74;;;;;;
28-Feb-2022;153,56;-0,23;-0,15%;152,43;150,85;154,45;57.683.420;8.808.092.095,00;-73.325.062.309,74;;;;;;
25-Feb-2022;153,79;+2,43;+1,61%;150,55;149,21;153,99;62.395.360;9.507.235.560,00;-64.516.970.214,74;;;;;;
24-Feb-2022;151,36;+6,53;+4,51%;139,84;139,50;151,75;100.785.760;14.776.764.783,00;-74.024.205.774,74;;;;;;
23-Feb-2022;144,83;-5,37;-3,58%;151,65;144,65;151,76;64.243.560;9.462.535.412,00;-88.800.970.557,74;;;;;;
22-Feb-2022;150,20;-2,40;-1,58%;150,48;148,49;152,98;66.128.240;9.954.721.164,00;-79.338.435.145,74;;;;;;
18-Feb-2022;152,60;-2,05;-1,33%;155,50;150,89;155,50;63.604.100;9.721.381.647,00;-69.383.713.981,74;;;;;;
17-Feb-2022;154,65;-3,45;-2,18%;158,15;154,50;160,35;64.032.500;10.053.763.098,00;-59.662.332.334,74;;;;;;
16-Feb-2022;158,10;+1,59;+1,02%;155,79;154,73;158,83;52.704.280;8.284.049.166,00;-49.608.569.236,74;;;;;;
15-Feb-2022;156,51;+1,34;+0,87%;157,61;154,64;158,01;56.970.660;8.902.009.748,00;-57.892.618.402,74;;;;;;
14-Feb-2022;155,17;+1,87;+1,22%;151,75;151,65;158,45;83.230.700;12.951.243.609,00;-66.794.628.150,74;;;;;;
11-Feb-2022;153,29;-5,71;-3,59%;158,13;152,73;159,00;77.100.440;11.956.561.308,00;-79.745.871.759,74;;;;;;
10-Feb-2022;159,00;-2,19;-1,36%;158,35;157,75;160,72;68.268.120;10.873.117.071,00;-67.789.310.451,74;;;;;;
09-Feb-2022;161,19;-0,22;-0,14%;162,87;160,25;163,83;68.785.600;11.122.263.057,00;-56.916.193.380,74;;;;;;
